mapping_id,identity_id,group_id,group_name,platform,is_nested,parent_group_id,assigned_date
e42c0aea-23d7-263d-d391-d017dbd4a86d,4d57d880-d865-d69a-74f3-310340066ff2,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2025-03-09
bbc99473-4363-589c-3249-5cff89e2df24,da743152-627b-41a1-ffd6-f23232ffe294,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2025-12-05
ba388c8f-1393-09d1-a06a-187de2e6e7a6,da743152-627b-41a1-ffd6-f23232ffe294,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2025-12-05
d97e8d3c-04c4-f46a-e461-0160134d695a,61a11729-3cb9-8350-1b4d-a0fe7bb38605,GRP-287d06ca-6f4c-c69a-4b22-d3081c8eaee9,AWS-Finance-DataAccess,AWS,False,,2023-03-04
d0095507-07fc-584e-a1b2-462781d67019,4bbe4aff-9326-dffd-5be4-bf5192698698,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2024-11-25
c4ea4ece-67b6-e467-9432-d79794f6c67a,059dd55d-4b94-3e30-b303-f438fe2110d0,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,AD-Finance-Analysts,AD,False,,2023-08-19
09624ec9-e803-82eb-3677-7be4970c9eb4,059dd55d-4b94-3e30-b303-f438fe2110d0,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2023-08-19
e4dc4306-8b20-ce3e-42b7-c0488d3543be,6553867d-a881-bfd3-d47d-577bfa5a91ca,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2025-09-20
a7668617-78db-cde3-8a28-4792ffaca645,6553867d-a881-bfd3-d47d-577bfa5a91ca,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2025-09-20
647ac591-5da6-4a3a-260c-cfb4c6735380,dd750e98-90e0-b95f-0212-b554464458b4,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2023-11-08
96f01335-c5ab-48da-e435-4021392a9fc4,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,GRP-24933b83-7577-50a9-a491-f0b2ea1fca65,AD-Engineering-Backend,AD,False,,2025-10-01
22460ac9-4a7e-ebc2-db6f-1c33bbb4c0ce,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,GRP-e27a984d-6548-21d0-7fcd-9eb1a7cad415,AD-Engineering,AD,True,GRP-24933b83-7577-50a9-a491-f0b2ea1fca65,2025-10-01
172e8c68-82aa-5c46-8049-9bbf76f6a778,bec39a37-9b3d-74bd-e91e-314e0c8e29e3,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,False,,2025-04-12
02b622e9-808e-08d2-5d26-4b1b6593b659,e726be23-e776-b886-d534-ee1d7f2984f5,GRP-c0398710-8976-e334-e281-7efdae849217,AWS-DevOps,AWS,False,,2025-05-21
f6c8b8b9-d915-5664-3d27-4ad5a9a54c24,e726be23-e776-b886-d534-ee1d7f2984f5,GRP-1d53434b-b881-39b9-ae27-0da702f06b90,AWS-PowerUsers,AWS,True,GRP-c0398710-8976-e334-e281-7efdae849217,2025-05-21
af2537f5-9d31-762a-fb5a-bb36ce7968b7,3ae909fe-cc82-18da-c696-f5e64944051b,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2026-01-22
23ef5561-839e-7623-c1d8-41d32a74b90c,3810ae66-5a31-b4cc-cd4b-69a99b689c88,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2025-06-20
90fcc9f1-2ddc-756b-28c2-cce9723b80d4,402913ec-9ef2-b93e-30ac-7d7ba2f963a3,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,False,,2023-05-30
df482e7c-a8cf-4f62-90d9-170cf2dec75c,c478f6f1-b88e-c318-c16d-83edad81f8bd,GRP-1d53434b-b881-39b9-ae27-0da702f06b90,AWS-PowerUsers,AWS,False,,2024-04-15
bb64a525-bc65-3d94-256d-4d11f7bd8499,2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,GRP-81f76d1c-2dbc-2134-c30f-f46e8026695f,Okta-AppAdmins,Okta,False,,2024-01-27
0a58f43c-5bda-0655-f06d-ca247bc6e121,a0a11839-e745-7704-18df-bc3ca0d4de3d,GRP-7d154385-52fb-e43b-9954-6eb400257ad1,SF-Sales-Managers,Salesforce,False,,2022-04-14
3b53f64b-7cd6-1da4-c2ef-da8b38048786,a0a11839-e745-7704-18df-bc3ca0d4de3d,GRP-eb2263dd-87c5-421e-ec24-a3c5c754108f,SF-Sales-Operations,Salesforce,True,GRP-7d154385-52fb-e43b-9954-6eb400257ad1,2022-04-14
3be8a5df-5e93-4de0-43ac-e8751017ab44,c9e26074-4f16-39a0-0a17-991ea5769411,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,AD-Finance-Analysts,AD,False,,2024-08-08
8494205c-34ef-2552-ab28-6d090af57e60,c9e26074-4f16-39a0-0a17-991ea5769411,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2024-08-08
635a11f2-5c7a-f83d-ca9d-2704e860bcb1,5d678bb1-945e-f2e4-088a-93ec70d9c9f8,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2023-12-02
e1ad640c-7463-835e-eafb-9f20783c91eb,5d678bb1-945e-f2e4-088a-93ec70d9c9f8,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2023-12-02
a605b7c9-fb07-ee93-0a37-31ab0be3534a,e8dd5e5a-1712-fb16-21a4-344fbb7bee03,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2023-09-23
f7ebc69a-b428-0f0d-1a6c-f45952f6531f,6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc,GRP-ce88cb2d-d4e8-0839-fc3e-058be0f3eab0,SF-Standard-Users,Salesforce,False,,2022-06-25
4603c9ee-d463-c183-a231-72118578b1c6,c958e75e-21d5-3971-3367-49b52cf6bf75,GRP-bf3c4c06-4343-08bc-89fa-6a688fb5d27b,AD-HR,AD,False,,2024-03-18
94213090-4368-ae93-bded-cb7ad5ba304c,5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2024-07-16
606cc2f5-2c81-6bf0-91f6-04068b5a8683,5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2024-07-16
96721e98-5d84-16e0-60e6-96ffa75743f9,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,GRP-b8db0672-f42d-47cc-00d4-af5974273ca3,AWS-ReadOnly,AWS,False,,2022-06-19
13ed280a-d5e1-4d1f-e5f2-2dfba741104b,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,GRP-0e51f30d-c6a7-ee39-c4b0-32ccd7c524a5,AD-IT-Operations,AD,False,,2024-10-14
f9012b9c-6057-153a-4067-f79084440504,f7a67b94-7b5a-611a-f1b6-4afed31edf1a,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,False,,2022-09-26
67e54646-8430-f0fa-390f-ecf5e8410a39,ded255d0-bf1e-8366-4b8e-63d4ce7607ad,GRP-b8db0672-f42d-47cc-00d4-af5974273ca3,AWS-ReadOnly,AWS,False,,2022-08-21
585409d9-de22-dc3f-d136-6db15a578607,77e490c7-1d7b-c313-cde2-2f1c56b60afc,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2023-10-05
e31db345-7b6b-911e-caeb-99597ca2f582,c1101266-2408-a6dc-1346-d1a9f6802cdb,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,AD-Finance-Analysts,AD,False,,2023-09-16
e1ccff0d-8078-636d-01b0-62c19aad9234,c1101266-2408-a6dc-1346-d1a9f6802cdb,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2023-09-16
3ae0acdb-2a65-24af-709d-338b23936d45,ad238d36-dc32-2c97-39c1-e262f76c8ede,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2026-01-05
47e321c2-a4ba-e8bf-83b8-fa0513bc0dc6,ad238d36-dc32-2c97-39c1-e262f76c8ede,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2026-01-05
28489240-2fd9-0ce1-2676-27ca3625fc20,65bcc272-fadd-7ea3-aca5-e2fdb966442a,GRP-b8db0672-f42d-47cc-00d4-af5974273ca3,AWS-ReadOnly,AWS,False,,2022-04-19
d123f7c1-b7a1-267e-9a1e-00365cbaa496,8eac0a33-cdf9-74a7-d882-b5c1f79efd70,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2023-07-14
6a241f46-3af7-fa21-a93e-7b5b1e4ae3a7,6502d6a2-ca6a-2224-171e-16cc5da36f1b,GRP-24933b83-7577-50a9-a491-f0b2ea1fca65,AD-Engineering-Backend,AD,False,,2025-03-22
1d03c3d5-b862-acc3-5489-9c37cfa9026b,6502d6a2-ca6a-2224-171e-16cc5da36f1b,GRP-e27a984d-6548-21d0-7fcd-9eb1a7cad415,AD-Engineering,AD,True,GRP-24933b83-7577-50a9-a491-f0b2ea1fca65,2025-03-22
7aa1219a-7a93-98bb-acdb-d5f27b44acd0,1fa382e8-895c-cd99-43b3-8eb403902c5d,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,False,,2023-02-05
a5b2c7ea-2947-6f54-973e-129c35f0b1be,bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2026-04-22
3e612d66-05bf-0618-6930-b0c4d5576899,618ae305-95a5-bafa-431d-029fac1e86d8,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,False,,2025-04-05
97a418b8-92d0-0319-20bd-14220b0b81de,5f18e583-f0b6-f83f-a377-f6f1d289f0ab,GRP-1d53434b-b881-39b9-ae27-0da702f06b90,AWS-PowerUsers,AWS,False,,2026-02-24
833c8f55-a129-8fa2-227d-4660293fc266,78b2b549-3bdb-c09e-acc2-16a01bbc91f7,GRP-81f76d1c-2dbc-2134-c30f-f46e8026695f,Okta-AppAdmins,Okta,False,,2026-03-01
2598f383-9280-3da2-e40b-50e40a086989,f1738856-e25d-36eb-9e9a-9f83066803ee,GRP-5304317f-af42-e12f-3838-b3268e944239,AD-Domain-Admins,AD,False,,2022-06-24
ec257a75-421d-4dca-2a95-59080e503fd8,9c2e58de-ea4e-3617-53f8-382b8fb864e4,GRP-7e570ddf-8270-50a8-2369-b584ff5e9ff0,AzureAD-Global-Admins,AzureAD,False,,2024-01-06
67cbfc39-f54f-1b92-8442-906f2e16f0b6,a2a9d4d8-102e-fde5-a5cc-8bf738ab854c,GRP-f8cda88b-436d-76e2-b83c-fe0be037e5ed,Okta-Super-Admins,Okta,False,,2025-04-07
a33b3dfd-9048-65c6-f820-5aa7996f7e88,b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38,GRP-f4188f3f-8a14-be62-295b-4715c333e861,SF-System-Admins,Salesforce,False,,2022-01-14
ba5c865d-b834-4070-e0e5-f6e504c44853,1dde7969-6886-13db-a634-8e784d5c55c7,GRP-ce177b4e-0837-b8a3-d261-a7ab3aa2e4f9,AD-Helpdesk,AD,False,,2023-12-26
f27f3ad7-4890-7b6d-d240-ef02a9681fc1,1dde7969-6886-13db-a634-8e784d5c55c7,GRP-0e51f30d-c6a7-ee39-c4b0-32ccd7c524a5,AD-IT-Operations,AD,True,GRP-ce177b4e-0837-b8a3-d261-a7ab3aa2e4f9,2023-12-26
9b4547e0-72fe-fdc2-3772-aa9715f39d39,0986bbeb-f23e-323d-0b9b-d93423c86d30,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,False,,2025-01-07
7b4e9ecd-de07-87b1-78ae-8d5dfe268e77,1dba1267-7e1c-a5a1-fef5-18a64dead645,GRP-81f76d1c-2dbc-2134-c30f-f46e8026695f,Okta-AppAdmins,Okta,False,,2025-06-24
6928043e-d492-b51a-3828-3a052baa43c9,899ca782-e323-6d1a-3c1b-dacc18e19331,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2023-10-27
95284c0a-cb6b-f562-2488-c84d99d090fd,5efa9c5b-7421-ff46-637e-4b0122bae10e,GRP-28f49481-a0a0-4dc4-2720-9bdf1c11f735,AzureAD-SOC-Analysts,AzureAD,False,,2025-10-14
9f8acdeb-2e8f-f5a8-c47a-3b7ed209383b,5efa9c5b-7421-ff46-637e-4b0122bae10e,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,True,GRP-28f49481-a0a0-4dc4-2720-9bdf1c11f735,2025-10-14
2aefcf3b-43b7-a0ef-82c4-1c54a8debd88,b24cc64f-be3e-6e57-f30a-9e32aba4fc03,GRP-81f76d1c-2dbc-2134-c30f-f46e8026695f,Okta-AppAdmins,Okta,False,,2024-12-15
ec1f41ce-57b9-4dfb-af82-e70cb9644e4f,965befdf-6b4b-e411-8a4a-0e2df22b5b98,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2022-03-14
119fb03e-9731-4c91-98b6-691b74169e82,e2aa7a5d-278e-d00d-ba02-66efbe055787,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,False,,2023-03-21
21d8b96a-62ad-a157-60d2-759a3ad51382,d56ce8ea-1959-7b5a-a7a8-f6366a35df59,GRP-81f76d1c-2dbc-2134-c30f-f46e8026695f,Okta-AppAdmins,Okta,False,,2026-02-11
85d0691c-33cd-1d56-043d-72db1bcb404c,f065c817-687a-4850-9d9b-62317d45d8ef,GRP-5304317f-af42-e12f-3838-b3268e944239,AD-Domain-Admins,AD,False,,2022-01-04
af32baf8-811d-b4af-e8ca-7483dc0e3375,b0b63bcf-0860-1833-479d-0cdaf396ea37,GRP-7e570ddf-8270-50a8-2369-b584ff5e9ff0,AzureAD-Global-Admins,AzureAD,False,,2022-06-23
9b02c535-2649-a478-d396-6f0a6b77af9e,71d79665-7181-8dcf-379e-fc6e5edb0d3c,GRP-405cacec-8774-09a9-77d2-1e02ff01cf99,AWS-Admin-Global,AWS,False,,2023-07-06
e6cfcbd8-79d2-9001-2d6b-8a4e18a70609,5cd8fe1a-dafe-c8a9-3c71-e0bef3579560,GRP-f8cda88b-436d-76e2-b83c-fe0be037e5ed,Okta-Super-Admins,Okta,False,,2026-05-12
e0b4659a-09fe-4cdd-998d-65ba9d6022c5,5e09a9ee-af88-bdec-fb1e-143b196f4dfa,GRP-5304317f-af42-e12f-3838-b3268e944239,AD-Domain-Admins,AD,False,,2025-02-03
c09c2ebe-80da-2ed7-880b-cb0ec8ab96ac,a5135ea0-fa53-e34d-e6d5-901d8b621d41,GRP-f8cda88b-436d-76e2-b83c-fe0be037e5ed,Okta-Super-Admins,Okta,False,,2022-08-25
a8cdf44d-7b74-2440-17db-4c2f1e158e2f,46a02a9b-65ec-7acd-0f80-35f55bd20c98,GRP-f4188f3f-8a14-be62-295b-4715c333e861,SF-System-Admins,Salesforce,False,,2023-09-22
8a0ea57a-9a7d-509d-e6e8-790b215d3b1f,f2f25eef-1f45-dbfd-f7dc-67e030974b2b,GRP-beb79919-3f22-faf8-23be-d01d43cf2fde,AD-Engineering-Frontend,AD,False,,2026-02-14
f00f63ef-e59f-c1c2-004e-a81ad3d877a8,f2f25eef-1f45-dbfd-f7dc-67e030974b2b,GRP-e27a984d-6548-21d0-7fcd-9eb1a7cad415,AD-Engineering,AD,True,GRP-beb79919-3f22-faf8-23be-d01d43cf2fde,2026-02-14
6e76936a-a634-0d1a-adb6-10f4c65de86e,1777e8cb-7468-5b98-d2fe-2fded918b3e5,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2022-12-18
dff47c51-5ed1-0e7f-6bb1-f2bc85a4b0cb,1777e8cb-7468-5b98-d2fe-2fded918b3e5,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2022-12-18
6dd013f3-87a2-0e22-b298-b8110b1ec578,a3b5cece-a446-be72-364c-911aa9ab364a,GRP-b8db0672-f42d-47cc-00d4-af5974273ca3,AWS-ReadOnly,AWS,False,,2024-07-10
7b6c7129-cd63-8ba8-f03c-664b3abf9c65,0cf2b69b-0577-aea9-f899-924698de8ebb,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2024-01-14
59bb8900-6198-b718-c4c7-aab4ca20508d,fd235def-3e5a-87e3-5560-db22c96b5edb,GRP-bf3c4c06-4343-08bc-89fa-6a688fb5d27b,AD-HR,AD,False,,2025-05-03
e869707c-bdcb-fffc-cdfb-a4e996cbdafb,34885a46-9088-2eaf-c977-6598203c8c25,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2025-04-20
937ca77c-b25b-6de7-d652-1e08c2f43c10,34885a46-9088-2eaf-c977-6598203c8c25,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2025-04-20
412817eb-2246-29cd-6cec-df821903f9b3,8de08fc2-c3e1-5a85-d46e-f10411906f50,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,AD-Finance-Analysts,AD,False,,2025-08-27
e8fb5a96-3b85-f6e1-c40f-54057a25ed81,8de08fc2-c3e1-5a85-d46e-f10411906f50,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2025-08-27
9929afeb-4884-2a14-1575-11addbeae9f8,d0243d72-3748-967f-961d-33ba350843f0,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2022-07-11
41ff81d1-689d-1205-8b31-f4d8e073c1d0,d0243d72-3748-967f-961d-33ba350843f0,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2022-07-11
be5f902f-b58a-c738-0166-72213063ae7f,c63d04ee-541c-7a86-3ba5-cd2fdea45c19,GRP-b8db0672-f42d-47cc-00d4-af5974273ca3,AWS-ReadOnly,AWS,False,,2023-12-29
85c53910-93f6-f723-01d2-3a76ca179780,989240ac-e689-33a9-c9e4-8e8c25c61c45,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2025-01-13
6001f54d-01d7-7831-850f-1cdc1e2a03f1,fbe94499-dbc0-80fd-46fb-7bf300b9d4a3,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2023-11-03
cde5c35a-b011-7b0a-3496-51d6a79055b0,8a4b8f7c-2147-2a15-fcce-96f6250a4578,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2024-12-05
1b4909b6-5cbd-b682-68aa-123650deef43,1c24220e-2cab-d7e7-cc6b-66e5402adf9c,GRP-28f49481-a0a0-4dc4-2720-9bdf1c11f735,AzureAD-SOC-Analysts,AzureAD,False,,2024-10-15
95dad216-a6cd-ae3c-6d13-0705279f91ab,1c24220e-2cab-d7e7-cc6b-66e5402adf9c,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,True,GRP-28f49481-a0a0-4dc4-2720-9bdf1c11f735,2024-10-15
893e2b89-dadf-c499-42e4-bf0140ee131d,21bddb41-0699-8731-ddcf-8766a93b12cd,GRP-81f76d1c-2dbc-2134-c30f-f46e8026695f,Okta-AppAdmins,Okta,False,,2023-08-17
9ca4364d-5d9a-d9f1-908e-3a956c6e8796,c9d6a63b-ca3c-6f5f-5bb5-c40c03cde2e3,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,AD-Finance-Analysts,AD,False,,2022-06-10
65bf8e04-ae3c-2ce6-fde6-849b468b22af,c9d6a63b-ca3c-6f5f-5bb5-c40c03cde2e3,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2022-06-10
8d56bff6-69c9-520f-3425-449cc145d6ba,040a3aae-52e2-afd9-96bf-10ab3ce915e7,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2026-04-04
2dc09158-7b83-01cf-8ebc-6d7ec8a65b85,040a3aae-52e2-afd9-96bf-10ab3ce915e7,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2026-04-04
7bd7b4bf-8e0e-abb7-8f20-c5e75ec646eb,20733f6d-0d6a-05b3-43ef-20162c9b662e,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2025-08-16
93e0f235-4e80-d10b-fd0e-e0b640f7924b,1d181ee9-86ad-8a8c-6bc4-123ebde13c1b,GRP-ce88cb2d-d4e8-0839-fc3e-058be0f3eab0,SF-Standard-Users,Salesforce,False,,2025-12-04
65ebd4dc-b49b-4b72-c631-9c165827bc1d,72c22a16-79eb-4168-1045-56e5bee3eb79,GRP-beb79919-3f22-faf8-23be-d01d43cf2fde,AD-Engineering-Frontend,AD,False,,2023-04-26
dd23ff41-dae1-3586-2358-755cbc5c3cd8,72c22a16-79eb-4168-1045-56e5bee3eb79,GRP-e27a984d-6548-21d0-7fcd-9eb1a7cad415,AD-Engineering,AD,True,GRP-beb79919-3f22-faf8-23be-d01d43cf2fde,2023-04-26
3ad24ac8-bf70-c042-1e7c-6795a8c6c2df,97fa7f04-8363-9007-5cae-9610c72c1fe3,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2023-05-22
f301bb6c-b306-1300-c879-d93272540ab7,97fa7f04-8363-9007-5cae-9610c72c1fe3,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2023-05-22
8222cd7f-36e6-ba85-19ab-dc15296b67bf,38b77c07-80fb-9296-73b6-a09b1beaf6ac,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2023-06-03
cd04c001-56a3-dccc-c93c-9cc6668b28da,ba2c98ce-0b19-f88e-9d77-a45ef206c269,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,AD-Finance-Analysts,AD,False,,2022-02-19
af3f9d9a-b272-5aa7-9d30-c42e8cf29000,ba2c98ce-0b19-f88e-9d77-a45ef206c269,GRP-10f1bc81-448a-aa9e-66b2-bc5b50c187fc,AD-Finance,AD,True,GRP-366eb16f-508e-bad7-b7c9-3acfe059a0ee,2022-02-19
639c4c6c-2926-205d-0d53-551ab4f02f6f,a8addf36-ddf2-75eb-e8a3-f341c8819065,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,AzureAD-M365-E3,AzureAD,False,,2022-09-29
cdeb2696-015a-ba1d-a2c8-cf62f6ee137d,a8addf36-ddf2-75eb-e8a3-f341c8819065,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,True,GRP-988c24c9-61b1-cd22-6280-1c4510435a10,2022-09-29
78bf46fa-2534-3e85-d2c0-dec2175194d7,a4b1f991-7542-4646-4d37-a539857dd3b3,GRP-b8db0672-f42d-47cc-00d4-af5974273ca3,AWS-ReadOnly,AWS,False,,2023-05-09
1690636b-6f74-e55d-99a9-af6aed054732,ffa361be-0f92-40e1-07f9-7d05f6ca6b8b,GRP-5fb8d16c-2720-797d-32eb-d6899be578c7,Okta-All-Users,Okta,False,,2026-05-01
5eef0d1e-38c5-ef5e-4359-ff43106793b6,6d204496-66d0-6371-d8e8-8ebb7a9e8eef,GRP-ce88cb2d-d4e8-0839-fc3e-058be0f3eab0,SF-Standard-Users,Salesforce,False,,2022-11-24
b9787c4b-09aa-5570-9be9-50c7147d7bfc,b65feea9-7d82-4264-1ba3-62e7afa415e5,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2024-03-24
6690a951-fc04-ca7a-ee41-5f166263307c,e63658c9-12d0-498d-718d-4d05e8e22743,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,False,,2024-05-26
49560c36-8560-9e8a-a7fb-19979d2cd944,25f934bf-9bb9-6155-5275-eb9414aeaf5c,GRP-1d53434b-b881-39b9-ae27-0da702f06b90,AWS-PowerUsers,AWS,False,,2023-07-31
0eb5e5a7-98f3-f640-f6a9-e3e3b62bccb1,9fd34579-4667-72ce-204e-178c10d08d11,GRP-956269f0-e5d7-b875-6dad-d6c795a76d79,AD-Security,AD,False,,2026-01-11
2cde9187-d1fa-82a6-c60b-340cf21a6f38,b64fa54a-8c61-1654-95da-75c1a21150f9,GRP-28f49481-a0a0-4dc4-2720-9bdf1c11f735,AzureAD-SOC-Analysts,AzureAD,False,,2022-05-30
02bdeabe-7060-78eb-7e8e-ed12a3ea21a2,b64fa54a-8c61-1654-95da-75c1a21150f9,GRP-dc713d96-0c0f-d195-c17a-f08a1745d6d8,AzureAD-Security-Ops,AzureAD,True,GRP-28f49481-a0a0-4dc4-2720-9bdf1c11f735,2022-05-30
ee462fcd-a829-907c-d9be-ccff33a315f3,98eeac2b-fe9f-ecaa-6182-f347533f5a72,GRP-ce88cb2d-d4e8-0839-fc3e-058be0f3eab0,SF-Standard-Users,Salesforce,False,,2025-10-26
31dae817-4937-b90f-84a5-b18bcdcd0a34,816bcb9f-7426-b193-4b7e-6b3c87d292a6,GRP-0e51f30d-c6a7-ee39-c4b0-32ccd7c524a5,AD-IT-Operations,AD,False,,2025-04-06
82b34384-9979-cf26-c8b1-90e1089a9f4f,cb08587d-1963-c26d-6e21-8b099afd4015,GRP-98ae4334-6c12-ace8-ae34-0454cac5b68c,AzureAD-All-Users,AzureAD,False,,2023-05-05
