mapping_id,identity_id,role_id,role_name,platform,assignment_type,assigned_by,assigned_date,expiry_date,ticket_id,approval_date,approver_id
f61b2bfd-6c7b-0a77-f3de-6bc2899bef4b,3a3c8a71-ff57-4e2b-4991-ab9bebc2026f,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2025-01-06,,,,
0ab2e2ca-73a5-5d2e-8e1e-7525e957967a,3a3c8a71-ff57-4e2b-4991-ab9bebc2026f,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-01-15,,,,
f60b9881-76f3-6fc7-d009-6b2a00419afc,fa745761-6f18-c108-1723-199dbf2c14a0,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2025-08-26,,,,
a72edd5f-4a0c-408d-9ee8-27fad451b59f,fa745761-6f18-c108-1723-199dbf2c14a0,ROLE-b09b2a5c-badc-c32a-c159-0f538a0f4efb,AWS-AdministratorAccess,AWS,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2026-01-12,,,,
0f67a174-0023-94e2-2ad9-8682f8da5a79,b4323070-a23d-4c2f-c2a7-96891933918c,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2024-05-25,,,,
45f72e6c-7b70-8f15-ebfb-c97aeefa4d76,b4323070-a23d-4c2f-c2a7-96891933918c,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2026-05-07,,,,
ae1455f4-d6e8-aad3-403a-423a990ddc73,2a96e1e2-7194-eae2-19ba-d7aedf615a5c,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2024-01-07,,,,
d7aa0f83-59f6-864d-ffce-50b36151bd93,0769165f-e746-ccb9-4ca9-cf07b1aa0f6a,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2022-09-11,,,,
d7371450-95cc-fda2-3677-0e04a1d8507b,0e5dd462-cbd0-0ef2-530a-37df0bc61066,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-09-21,,,,
29529420-0ba4-e32b-4804-044c82a4e22e,6e417d47-5ff5-95ea-5bc4-40f14b1a269b,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2023-08-01,,,,
11e74656-9026-1d4c-88ba-135ebd3b17eb,697c3923-87fa-841a-3e83-b91f25440fe0,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2024-12-26,,,,
b2cc4372-6532-b3ae-16f7-91ac4cf6a297,2e183554-cae2-8e66-ae8a-781390e0a95b,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2022-08-06,,,,
b99e6f7b-23c0-1eb1-d49b-862d1f7b6b19,9c07a751-1437-4509-2cd1-586a2b840c67,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2022-11-04,,,,
e0d6e969-478a-943a-ffb2-bfe18e7569bc,aee1e86b-9ea5-56aa-61ee-6c5bdeef580f,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2023-11-21,,,,
813be64b-9c46-24d3-35fa-46fe6e951719,9549c931-e9af-299d-7f67-1eec3da70577,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2022-03-05,,,,
e2495790-517c-5dec-cd53-9417f5194ab9,a34db7c5-760d-ebbb-3b70-b3a124a35cf2,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2026-03-26,2026-09-25,TKT-202606-37627,2026-04-25,7914c120-c8dc-d19f-3e35-11287900f7f9
a29a7e5f-57b6-f1aa-f206-4a1cae9e2bbf,aab612c9-415d-174a-75a6-69814104a8b5,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2021-01-21,2026-11-23,TKT-202606-97168,2024-06-11,63f2ae24-fc3d-3348-008d-4127610461e3
b52f5f46-c0b0-8dd0-fac9-b5b642e88605,771ad655-cdfc-6ee0-e61e-de900267deb3,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2023-03-16,2026-08-25,TKT-202606-31297,2025-08-20,7914c120-c8dc-d19f-3e35-11287900f7f9
a98afcb0-3ef5-27fe-45e4-307a73e5550d,8beddb12-ad77-e82f-49a2-3a89e6b5a92c,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-04-24,,,,
35eb728f-5775-0d0f-5256-e276fba75385,f1faf665-7115-33f3-12e8-9d1028711733,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2024-12-16,,,,
5415c636-9979-ba46-f580-8b5975b568d7,4c955f6a-966b-1964-fcd6-bdca5876fd09,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2024-05-15,,,,
223bd9be-b11c-c20e-e9fd-197204105bd1,b0b862ef-6c9f-82b9-f647-8986a3917c99,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2024-04-22,,,,
9bd972ca-0086-2f9e-ec19-1606a57d4eb4,4d57d880-d865-d69a-74f3-310340066ff2,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2022-10-16,,,,
0273be68-e6c5-1969-0118-71cf79fdcd33,da743152-627b-41a1-ffd6-f23232ffe294,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2025-07-02,,,,
8e484bc0-69c5-0d69-2c6c-db5aac367cb9,61a11729-3cb9-8350-1b4d-a0fe7bb38605,ROLE-7394988f-847f-d9b4-e64d-1bcb702753a1,AWS-FinanceDataAccess,AWS,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2026-05-17,,,,
7d2d93e8-b40b-7288-b24d-2a35e5304b87,4bbe4aff-9326-dffd-5be4-bf5192698698,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2026-06-01,,,,
14c62aba-89c2-fba5-648d-f4c0c330ec14,059dd55d-4b94-3e30-b303-f438fe2110d0,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2026-01-16,,,,
a6b96653-a62b-3d30-e070-bdb9c98cd5fb,6553867d-a881-bfd3-d47d-577bfa5a91ca,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2024-11-23,,,,
e47f9c7e-07ec-2d32-89e4-ec2813d88e04,dd750e98-90e0-b95f-0212-b554464458b4,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2026-05-26,,,,
71f71add-abee-d5b2-d0e9-15d4d50372a8,f93e08d5-bea2-9dfe-c73f-6e1baf908e3c,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2024-01-21,,,,
f8d78cbc-5a5d-dcc5-1f98-2a0dac184ef9,bec39a37-9b3d-74bd-e91e-314e0c8e29e3,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-01-28,,,,
99ef827f-d3d4-ddd3-605a-34f5d0126e91,e726be23-e776-b886-d534-ee1d7f2984f5,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-05-01,,,,
d6d24227-2d5c-1a61-6302-1daa5ba3a49c,3ae909fe-cc82-18da-c696-f5e64944051b,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2023-01-24,,,,
fbda05ae-b270-9103-cfd6-b161c49968dd,3810ae66-5a31-b4cc-cd4b-69a99b689c88,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2025-12-29,2026-12-16,TKT-202606-11275,2026-05-12,680ac07a-2a93-5d62-3c83-5dc0d9441fa5
5ed7d1a6-7673-0495-1ff0-864c02288f07,402913ec-9ef2-b93e-30ac-7d7ba2f963a3,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2025-11-18,2026-09-16,TKT-202606-93621,2025-12-02,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3
0265a223-71cf-d772-3167-d947efadf069,c478f6f1-b88e-c318-c16d-83edad81f8bd,ROLE-66245bfa-4fcc-a39a-b683-d2e6337ea2df,AWS-PowerUserAccess,AWS,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2025-11-28,2026-10-17,TKT-202606-79016,2026-06-02,680ac07a-2a93-5d62-3c83-5dc0d9441fa5
c227e0f2-0510-6943-be3e-b6f738b595b9,2303f6c6-d69d-42f1-ae4c-84ffa8c01f05,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2024-03-05,2026-09-03,TKT-202606-40878,2025-01-01,a748dbcf-ac61-9e63-0dde-29a6baa4b71a
b58dfc59-ebe0-c8c1-ae38-cf4647f86de4,a0a11839-e745-7704-18df-bc3ca0d4de3d,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2025-08-18,2026-11-15,TKT-202606-69277,2026-06-09,7914c120-c8dc-d19f-3e35-11287900f7f9
d0f7c7b0-1708-0bbd-3106-e8ce5b9a289a,c9e26074-4f16-39a0-0a17-991ea5769411,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2022-12-19,,,,
cef44098-4d9d-1bb1-a00f-80d49d0a94df,5d678bb1-945e-f2e4-088a-93ec70d9c9f8,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2023-12-11,,,,
fae91634-3bf8-5406-389d-2267b7c25d94,e8dd5e5a-1712-fb16-21a4-344fbb7bee03,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2021-08-26,,,,
096b7724-5ced-83b3-f7a0-be7a7e6a3ea7,6a5e6920-bf5a-e7e6-53a3-dd5a4b8c5bdc,ROLE-7c441fe7-ab42-20a7-474a-493b3ceddf2d,SF-Standard-User,Salesforce,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2022-10-03,,,,
b43c7851-e78d-cf32-7e2a-9f7347dfa607,c958e75e-21d5-3971-3367-49b52cf6bf75,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2023-10-28,,,,
01d3a033-3586-ae6f-9b24-955cb4fbdaf2,5da8d6d2-f8b3-8a8b-e05f-b8bc8a16a06c,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,766ecb15-474e-bc19-2ef9-12766c006f61,2024-09-28,,,,
a3708c7f-d235-25df-fbf8-b1fe3232be72,45c45a3e-e9da-484a-8075-9f1f87e5f0fe,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2024-03-24,,,,
47003fcf-deb2-d490-1c66-fdd96565e779,e9ff1cae-41c8-ca8c-2a1f-955ad499da99,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-09-01,,,,
2ba46308-7e77-86aa-8015-575691b0af07,f7a67b94-7b5a-611a-f1b6-4afed31edf1a,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2025-12-25,,,,
bd22f7fc-a8eb-2ba6-319a-ed6a8d41cb4c,ded255d0-bf1e-8366-4b8e-63d4ce7607ad,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2026-03-26,,,,
9a5c68ad-aeb0-b110-ac13-b24990d22d54,77e490c7-1d7b-c313-cde2-2f1c56b60afc,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2025-07-08,,,,
9691f45d-10bb-794e-2cef-755790ad07c6,c1101266-2408-a6dc-1346-d1a9f6802cdb,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2022-11-13,,,,
209f4ff2-10a7-1298-bef8-1d8520d4c165,ad238d36-dc32-2c97-39c1-e262f76c8ede,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2024-11-01,,,,
db00ab4c-91e5-2e86-eefe-02c34276bfe1,65bcc272-fadd-7ea3-aca5-e2fdb966442a,ROLE-b09b2a5c-badc-c32a-c159-0f538a0f4efb,AWS-AdministratorAccess,AWS,direct,ccf3a171-56dc-8907-ba6c-34ab6712303a,2025-03-26,,,,
ba991da0-85e8-9165-e189-6b253a5bece9,8eac0a33-cdf9-74a7-d882-b5c1f79efd70,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2025-06-29,,,,
d900b745-311d-2ed4-463a-5bb6c841b6a8,6502d6a2-ca6a-2224-171e-16cc5da36f1b,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-06-20,,,,
f845846e-fdf0-861e-05eb-074dad900360,1fa382e8-895c-cd99-43b3-8eb403902c5d,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-11-15,,,,
9d4d0658-886e-dae8-ad80-016db16784b1,bfbf397b-ac3e-7b0d-5e5b-a13d746cdb77,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2025-12-04,2026-09-16,TKT-202606-64449,2026-02-27,23e2fcb4-72d8-567d-894a-05e430b187ef
e212f7e1-8f63-c2bb-ae41-115540bf6f6b,618ae305-95a5-bafa-431d-029fac1e86d8,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2026-05-13,2026-08-05,TKT-202606-75722,2026-06-09,a748dbcf-ac61-9e63-0dde-29a6baa4b71a
6d575fd1-f019-955f-0080-1ed9743480a1,5f18e583-f0b6-f83f-a377-f6f1d289f0ab,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,310c0c00-3fa7-f104-1bf9-0e27dc96925e,2025-09-01,2026-08-11,TKT-202606-25520,2026-03-29,a748dbcf-ac61-9e63-0dde-29a6baa4b71a
a6685e80-f16d-4fe8-ac50-4475a4165dd1,78b2b549-3bdb-c09e-acc2-16a01bbc91f7,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2023-09-16,2026-11-24,TKT-202606-54067,2026-03-19,ccf3a171-56dc-8907-ba6c-34ab6712303a
52b0147b-f052-8803-da96-8e7d0d46e159,f1738856-e25d-36eb-9e9a-9f83066803ee,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2025-09-10,,,,
682904ca-febf-4c56-d826-c4966ebb7a17,9c2e58de-ea4e-3617-53f8-382b8fb864e4,ROLE-a8e56e0c-20de-435d-2031-d750c40db9b4,AzureAD-Global-Admin,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2020-12-13,,,,
84aeffbe-ae1f-d957-1f28-e41746273272,a2a9d4d8-102e-fde5-a5cc-8bf738ab854c,ROLE-8dcdcd03-969b-6662-0562-8059568cc69b,Okta-Super-Admin,Okta,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2025-01-05,,,,
846af2e6-5c89-6b2a-7edd-fc1777723a5a,b379cb1e-e8cd-a0cc-76da-3ca0d2e82f38,ROLE-839fbc50-1223-b513-5496-f63cdc1110c1,SF-System-Admin,Salesforce,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2025-12-24,,,,
b8a1e477-e240-e060-0b20-802fc24f3f4c,1dde7969-6886-13db-a634-8e784d5c55c7,ROLE-14296c07-f26b-4776-913e-4de2e0c53cb8,AD-Account-Operators,AD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2024-11-19,,,,
eb1bb47f-4726-9e7f-0c05-e009397bfdd7,0986bbeb-f23e-323d-0b9b-d93423c86d30,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,7914c120-c8dc-d19f-3e35-11287900f7f9,2024-10-19,,,,
50f53bd8-72e8-9652-884c-0a556b893000,1dba1267-7e1c-a5a1-fef5-18a64dead645,ROLE-01d74256-3860-2ab6-96a4-02f23ae8cc93,Okta-Org-Admin,Okta,direct,03c72ba8-d605-e770-8a63-f881ffd0f9d5,2022-07-08,,,,
55af47da-31d1-d6cb-6450-dd3c01521e60,899ca782-e323-6d1a-3c1b-dacc18e19331,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2026-03-16,,,,
cec3a6f4-9262-c536-e14e-21f714f16d92,5efa9c5b-7421-ff46-637e-4b0122bae10e,ROLE-9b49bd26-df57-c59a-8715-a10343dac043,AzureAD-Security-Reader,AzureAD,direct,23e2fcb4-72d8-567d-894a-05e430b187ef,2024-11-14,,,,
39c2c1a2-bcc9-245c-fd81-fbc0067ec672,b24cc64f-be3e-6e57-f30a-9e32aba4fc03,ROLE-0f1259e0-a18f-f6b6-b535-106e122c9a56,Okta-Read-Only-Admin,Okta,direct,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc,2025-04-24,,,,
f530c98d-6c7f-7bef-b086-47e1fa647958,965befdf-6b4b-e411-8a4a-0e2df22b5b98,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2026-01-04,2026-12-09,TKT-202606-30592,2026-06-19,23e2fcb4-72d8-567d-894a-05e430b187ef
326684ff-3ffe-f652-eac0-32fa130e8618,e2aa7a5d-278e-d00d-ba02-66efbe055787,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2023-05-27,2026-08-15,TKT-202606-27497,2024-11-23,dd2467ac-778e-edb3-693d-ffbc6c6fa611
10168d65-4f90-f91a-5448-10de2a1b76e3,d56ce8ea-1959-7b5a-a7a8-f6366a35df59,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,a6f2f7b8-0cf3-5b58-1910-8be58ce21ea3,2021-03-25,2026-11-27,TKT-202606-16296,2024-03-01,c8fe3ccd-c8b8-d9c6-ed30-49cf43e458fc
0722ab3c-18c3-0aa9-a013-5044a041301d,f065c817-687a-4850-9d9b-62317d45d8ef,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,dd2467ac-778e-edb3-693d-ffbc6c6fa611,2024-09-18,,,,
062667fc-cedc-f5bf-6e94-34ab7adf1458,b0b63bcf-0860-1833-479d-0cdaf396ea37,ROLE-a8e56e0c-20de-435d-2031-d750c40db9b4,AzureAD-Global-Admin,AzureAD,direct,63f2ae24-fc3d-3348-008d-4127610461e3,2023-10-11,,,,
ef60250e-a055-01d3-cc16-ab4e97b018b0,71d79665-7181-8dcf-379e-fc6e5edb0d3c,ROLE-b09b2a5c-badc-c32a-c159-0f538a0f4efb,AWS-AdministratorAccess,AWS,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2024-09-19,,,,
3f4574d4-401a-d5cd-d72b-81545594d9c6,5cd8fe1a-dafe-c8a9-3c71-e0bef3579560,ROLE-8dcdcd03-969b-6662-0562-8059568cc69b,Okta-Super-Admin,Okta,direct,dd59ba71-36b8-2481-7b3a-4e3e7c52fa17,2026-01-20,,,,
f574175b-3d05-1bf4-793c-4fbf1b9b71f0,5e09a9ee-af88-bdec-fb1e-143b196f4dfa,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,1825bc54-30be-b45f-6835-14f2ceb81f9d,2026-01-23,,,,
d25697ad-0def-4fd0-d51f-de3f573ecc3a,a5135ea0-fa53-e34d-e6d5-901d8b621d41,ROLE-8dcdcd03-969b-6662-0562-8059568cc69b,Okta-Super-Admin,Okta,direct,a748dbcf-ac61-9e63-0dde-29a6baa4b71a,2025-04-08,,,,
3c9b3b84-cb4a-ddc6-8509-6c7855660d8e,46a02a9b-65ec-7acd-0f80-35f55bd20c98,ROLE-839fbc50-1223-b513-5496-f63cdc1110c1,SF-System-Admin,Salesforce,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2025-05-14,,,,
9997496b-c697-8476-12aa-48cff18c5581,f2f25eef-1f45-dbfd-f7dc-67e030974b2b,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2024-08-01,,,,
187de0c5-c39b-f6de-7043-77c39e9be9e2,1777e8cb-7468-5b98-d2fe-2fded918b3e5,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,c0e9ab30-ed26-62e9-17e0-11b7f8102383,2023-09-12,,,,
1ff49f0a-9435-0cb1-724a-f3fba016db34,a3b5cece-a446-be72-364c-911aa9ab364a,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2026-03-29,,,,
eaadcb2f-0f89-2df6-f97a-822c15e59a0f,0cf2b69b-0577-aea9-f899-924698de8ebb,ROLE-080aadfb-e7c9-9b26-1141-25c63a9bedd4,Okta-Standard-User,Okta,direct,134c6c92-ec5b-227c-dfde-4fbf3ff350bf,2025-05-18,,,,
e3dc8702-5033-14b1-609c-f7af0889360f,fd235def-3e5a-87e3-5560-db22c96b5edb,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,0f844fef-1931-e9ee-a56c-0941fbf24050,2023-04-12,,,,
c85b811b-10a5-b073-b180-4803d9025a2c,34885a46-9088-2eaf-c977-6598203c8c25,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,2a25a888-0f02-bad0-e706-7ef466aa9385,2025-09-13,,,,
cd693dab-eb4b-2c0c-0fdf-60d520a62f9b,8de08fc2-c3e1-5a85-d46e-f10411906f50,ROLE-d0e6e660-7c69-dee1-bb5e-4bcf15ed6269,AD-Standard-User,AD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2024-08-18,,,,
9c595e03-4d2d-3557-0e06-a41671219097,8de08fc2-c3e1-5a85-d46e-f10411906f50,ROLE-3da9c2a9-0ed4-2f1a-3d4c-bf374eb93eff,AD-Domain-Admins,AD,direct,5ab33edf-6e59-5ed3-a8b3-17fa18d0752b,2025-11-21,,,,
1a115f59-10d7-a164-6e8d-0018a04dac84,d0243d72-3748-967f-961d-33ba350843f0,ROLE-edcd465e-3638-6821-f6e0-7cc06c52c49f,AzureAD-Standard-User,AzureAD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2025-12-28,,,,
0d5d2f64-8f2b-892b-0e48-4034ad74dd43,d0243d72-3748-967f-961d-33ba350843f0,ROLE-2a45c2ab-8cbf-edb0-f264-accc79ac1b1e,AzureAD-User-Admin,AzureAD,direct,db20a56e-dc81-5fe7-ceda-8bbb71710434,2026-01-04,,,,
66d4b394-61a7-1114-d994-f7ba4b7faa4c,c63d04ee-541c-7a86-3ba5-cd2fdea45c19,ROLE-5f987c71-a65e-688e-abf3-ad39fec21bbe,AWS-ReadOnlyAccess,AWS,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2023-08-12,,,,
693e5fcf-c080-aba4-9e07-809d188854db,c63d04ee-541c-7a86-3ba5-cd2fdea45c19,ROLE-b09b2a5c-badc-c32a-c159-0f538a0f4efb,AWS-AdministratorAccess,AWS,direct,680ac07a-2a93-5d62-3c83-5dc0d9441fa5,2026-01-13,,,,
