mapping_id,source_type,source_id,canonical_id,incident_type,action_type,framework,control_id,tag,mapped_timestamp
204605c2-5fc5-4f8c-83af-a70015ff9342,INCIDENT,8002e636-f9fe-4bff-899f-e5cfb2bb5b48,8ece1128-56ce-4b42-fc9e-1dcbcb7e6268,DATA_EXFIL,,GDPR,Art.5(1)(f),GDPR:Art.5(1)(f),2026-06-21 15:10:29
4ebab297-37b1-45d5-8bf9-a9e7971eaa56,INCIDENT,8002e636-f9fe-4bff-899f-e5cfb2bb5b48,8ece1128-56ce-4b42-fc9e-1dcbcb7e6268,DATA_EXFIL,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
400a9029-55d9-4df6-b4fa-b3d6a756f11b,INCIDENT,8002e636-f9fe-4bff-899f-e5cfb2bb5b48,8ece1128-56ce-4b42-fc9e-1dcbcb7e6268,DATA_EXFIL,,GDPR,Art.33,GDPR:Art.33,2026-06-21 15:10:29
4e7ef5a9-8f0c-4cb2-b0bf-2ce583c9a839,INCIDENT,8002e636-f9fe-4bff-899f-e5cfb2bb5b48,8ece1128-56ce-4b42-fc9e-1dcbcb7e6268,DATA_EXFIL,,GDPR,Art.34,GDPR:Art.34,2026-06-21 15:10:29
0c5cf885-6036-4562-95ba-1a079e86fe22,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
a12cf828-f292-4ec0-845a-c77eb7e86c1d,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,MITRE,T1548.002,MITRE:T1548.002,2026-06-21 15:10:29
f48ba54d-d51d-4122-ac13-b5c04ed21920,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,NIST,AC-5,NIST:AC-5,2026-06-21 15:10:29
1626ca59-33b0-4e51-83ba-d5294f2936f7,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,NIST,AC-6,NIST:AC-6,2026-06-21 15:10:29
b35de450-954f-4958-9072-e8a62b6a49a3,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,NIST,AC-2,NIST:AC-2,2026-06-21 15:10:29
3c8433e6-76fa-4d42-877a-8af6644f919c,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,CIS,5.4,CIS:5.4,2026-06-21 15:10:29
5d544c04-c460-4aea-b050-df6462b08da1,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,CIS,6.8,CIS:6.8,2026-06-21 15:10:29
6c9e852a-82a6-424a-bfde-d2ca7b4e9e3b,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,CIS,14.6,CIS:14.6,2026-06-21 15:10:29
61a77ab9-88ec-4862-b9d5-5157acc31f63,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,GDPR,Art.5(1)(f),GDPR:Art.5(1)(f),2026-06-21 15:10:29
0164f4b8-e7fc-4928-9494-e72c4ecff221,INCIDENT,44320e90-a6e3-4465-a576-90422ad415b8,8fe069b6-eeda-a802-4568-f42689e03e22,SOD_VIOLATION,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
273c81af-b19a-4350-98be-d3f2882a794b,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,MITRE,T1550,MITRE:T1550,2026-06-21 15:10:29
90f13925-ed53-41cf-9615-1f39c07e05c5,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,MITRE,T1021,MITRE:T1021,2026-06-21 15:10:29
dd473872-5458-4641-8c29-2b9e388f16dd,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,MITRE,T1484,MITRE:T1484,2026-06-21 15:10:29
8956774f-718b-4327-b8de-d41f74f490fa,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,MITRE,T1563,MITRE:T1563,2026-06-21 15:10:29
e9d1c3bd-feed-47d4-a2c1-3045cbc20630,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,NIST,AC-4,NIST:AC-4,2026-06-21 15:10:29
57c80047-c3f9-4bb9-84cb-4af1492d5e55,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,NIST,AC-17,NIST:AC-17,2026-06-21 15:10:29
10283494-758e-4a25-ba97-6cae8dc4399d,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,NIST,SC-7,NIST:SC-7,2026-06-21 15:10:29
9c2f2f92-5fb1-4be9-87c7-2e33d1374ec8,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,NIST,SI-4,NIST:SI-4,2026-06-21 15:10:29
3da0c279-76d5-4147-a566-529b14356de6,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,CIS,4.1,CIS:4.1,2026-06-21 15:10:29
06cc41b6-675c-41e8-99ed-9831bc16d60c,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,CIS,12.1,CIS:12.1,2026-06-21 15:10:29
ae5343da-2e01-49aa-9a0e-b777400fc86d,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,CIS,13.1,CIS:13.1,2026-06-21 15:10:29
292c172e-129d-4bf7-837c-0d3b8687735a,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
6117f514-cff2-4b49-9740-cff1ecff96f0,INCIDENT,2599e49d-41d0-47bc-ab85-5c73528bc9f7,9280c5aa-8dd4-595b-5c63-b6f306ba8cd3,LATERAL_MOVEMENT,,GDPR,Art.33,GDPR:Art.33,2026-06-21 15:10:29
eaedf270-a2b5-41f0-9080-c08676d6f309,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
fec98ac9-6351-44d2-a2a8-fc8062248131,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,MITRE,T1078.002,MITRE:T1078.002,2026-06-21 15:10:29
6a34e8f4-c9d7-4b2d-8f0e-ad61ec3afa13,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,MITRE,T1098,MITRE:T1098,2026-06-21 15:10:29
58ad66f0-cde1-4ee8-848d-9407eca3edca,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,NIST,AC-2,NIST:AC-2,2026-06-21 15:10:29
afabcb15-d150-48b3-87c2-271ade4a27ee,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,NIST,AC-2(3),NIST:AC-2(3),2026-06-21 15:10:29
b90d901b-1bb4-497c-a2b7-07f62dff5016,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,NIST,AC-6,NIST:AC-6,2026-06-21 15:10:29
574c8ebe-cf70-477e-a29d-151909734045,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,NIST,IA-5,NIST:IA-5,2026-06-21 15:10:29
9462e9db-4583-4850-9471-cb4e00217664,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,CIS,5.3,CIS:5.3,2026-06-21 15:10:29
03982269-7eca-4add-ac75-fa81d7db18c3,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,CIS,5.4,CIS:5.4,2026-06-21 15:10:29
5073e5c8-d068-407b-9436-401d5d9dfc17,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,CIS,6.8,CIS:6.8,2026-06-21 15:10:29
a0c36d0f-1b28-4097-acc6-63e627edcc38,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,GDPR,Art.5(1)(f),GDPR:Art.5(1)(f),2026-06-21 15:10:29
e6848323-da50-44bd-8427-0a41b6519bdc,INCIDENT,de4a819f-cfa9-4489-acd0-08af1fcdc1a6,95831d58-ef4c-5119-8da5-d39b42c21797,DORMANT_ADMIN,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
a9fc990e-bc5c-4ff3-8be8-c35f4ff658dc,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
2c0abda4-f5ce-430f-a44b-09e8c1a049d8,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,MITRE,T1078.001,MITRE:T1078.001,2026-06-21 15:10:29
a9f78a02-9c13-4282-a20e-eed0c6c3005f,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,MITRE,T1098,MITRE:T1098,2026-06-21 15:10:29
84af47eb-6411-4e85-833d-3f8507bbe4f2,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,NIST,AC-2,NIST:AC-2,2026-06-21 15:10:29
1aee57a6-de9d-4128-9556-a9c402b41a02,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,NIST,AC-2(1),NIST:AC-2(1),2026-06-21 15:10:29
de6d234b-26f2-4af7-ae0e-e2851d21a9c3,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,NIST,AC-2(3),NIST:AC-2(3),2026-06-21 15:10:29
977b9f33-2aa1-4b22-b69b-a67002c6c1e3,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,NIST,IA-4,NIST:IA-4,2026-06-21 15:10:29
447ae4c4-02c2-406e-85b8-012c258ecfa4,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,NIST,IA-5(7),NIST:IA-5(7),2026-06-21 15:10:29
842ec7fe-c4cf-41b1-991c-552c1474ebc5,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,CIS,5.1,CIS:5.1,2026-06-21 15:10:29
5dfd19fd-b833-4c40-9daf-ca543f231914,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,CIS,5.3,CIS:5.3,2026-06-21 15:10:29
8edc228e-498c-4401-b631-9fae9dbe84c1,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,CIS,6.2,CIS:6.2,2026-06-21 15:10:29
befd8cc6-7081-4add-b2ba-ee904d8ac98f,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,GDPR,Art.5(1)(e),GDPR:Art.5(1)(e),2026-06-21 15:10:29
e6262536-56b4-4bd2-9ded-34fa560178ad,INCIDENT,7e58c65f-0baa-44d2-bf05-d96b43745b92,9f871ce7-5487-fd4f-ebb7-a385aa0b7b14,ORPHANED_ACCOUNT,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
ca374760-7c21-4e64-a6fc-21b065c90841,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
2ef4e5d9-fb8b-4f12-bc09-7be860737345,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,MITRE,T1548,MITRE:T1548,2026-06-21 15:10:29
509b2cd4-d0f1-44d1-9d86-053e69bc9cd1,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,MITRE,T1134,MITRE:T1134,2026-06-21 15:10:29
c70e13f7-5f81-4ea6-9966-5cc942f99b6a,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,NIST,AC-6,NIST:AC-6,2026-06-21 15:10:29
e43095eb-884c-4630-accf-befab6bed83a,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,NIST,AC-6(1),NIST:AC-6(1),2026-06-21 15:10:29
fdcaf3f2-0d48-4105-a35d-94fbbfc92317,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,NIST,AC-6(9),NIST:AC-6(9),2026-06-21 15:10:29
3ceecb83-88f3-491d-ad80-fa9e8ea691fe,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,NIST,AU-2,NIST:AU-2,2026-06-21 15:10:29
766f896b-7a81-4111-be3e-55af7efd9e20,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,NIST,AU-12,NIST:AU-12,2026-06-21 15:10:29
ce2cf8dd-e7fd-4b55-84f2-793d87bc4806,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,CIS,5.4,CIS:5.4,2026-06-21 15:10:29
56047108-0d2c-4184-b377-d7fc81a37991,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,CIS,6.7,CIS:6.7,2026-06-21 15:10:29
c184993a-61bb-4afc-9f55-4f2304c78df9,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,CIS,6.8,CIS:6.8,2026-06-21 15:10:29
187575b2-6509-4834-90a4-f3248e17506e,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,CIS,8.5,CIS:8.5,2026-06-21 15:10:29
e0da9935-e4c8-401a-965f-df2906b8ad87,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,GDPR,Art.5(1)(f),GDPR:Art.5(1)(f),2026-06-21 15:10:29
e39a3691-d372-4ec2-92a4-bff91c5a5069,INCIDENT,a06e49d8-7f45-4298-9b61-ec00a1b3fbfa,a075e927-5110-b492-f442-7e0b61484bb3,PRIVILEGE_ABUSE,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
bd621fa4-7463-42a2-91fd-49088836f393,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
5cdca327-7033-4deb-a580-65b36be90233,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,MITRE,T1078.002,MITRE:T1078.002,2026-06-21 15:10:29
719ca04f-f6a3-4cdd-a327-6b5ea82306b2,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,MITRE,T1098,MITRE:T1098,2026-06-21 15:10:29
7c09f50a-1fff-402a-8654-03671e24c2a4,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,NIST,AC-2,NIST:AC-2,2026-06-21 15:10:29
01725f9d-46e0-4c98-8198-bbd925e5f662,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,NIST,AC-2(3),NIST:AC-2(3),2026-06-21 15:10:29
c2f96060-0e5e-44f3-a73d-d280a7de7368,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,NIST,AC-6,NIST:AC-6,2026-06-21 15:10:29
26fe4dac-e1b2-43a6-9315-26d6c1b6c57d,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,NIST,IA-5,NIST:IA-5,2026-06-21 15:10:29
d2de745d-d983-43c6-bc75-b958f799b9ae,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,CIS,5.3,CIS:5.3,2026-06-21 15:10:29
50b932bd-1c6f-4e23-a373-330c369c7a5b,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,CIS,5.4,CIS:5.4,2026-06-21 15:10:29
e3774aaa-bbee-41ed-aa35-7ad977880161,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,CIS,6.8,CIS:6.8,2026-06-21 15:10:29
d498ea6c-c8dc-4f87-bcdb-68b810e14033,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,GDPR,Art.5(1)(f),GDPR:Art.5(1)(f),2026-06-21 15:10:29
ac39797a-2c7d-4471-bf74-f8e878f4aac0,INCIDENT,2a6fdb74-9d66-4b0a-847a-fed93e3425fc,a6fd0cb1-16e6-e5c0-c4cb-294fe86e8e63,DORMANT_ADMIN,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
0cf5dc89-76da-4ca8-a686-e2c514c4943f,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
8680ecab-7aa6-4342-bd63-168db1c90569,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,MITRE,T1133,MITRE:T1133,2026-06-21 15:10:29
4f1fb22d-238d-46b7-994a-4e94f2859132,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,MITRE,T1110,MITRE:T1110,2026-06-21 15:10:29
2eab7255-f72b-4acc-8c18-660701191172,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,NIST,AC-17,NIST:AC-17,2026-06-21 15:10:29
f018406b-d208-4931-ae7d-c78577467169,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,NIST,IA-3,NIST:IA-3,2026-06-21 15:10:29
446396d7-e083-405f-8510-16fe3a398aad,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,NIST,SI-4,NIST:SI-4,2026-06-21 15:10:29
4d2ceeaf-d607-47c4-950c-cd2a1884ec0e,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,CIS,6.3,CIS:6.3,2026-06-21 15:10:29
20d8cdc6-7e28-4ff4-acb0-bbb99758350a,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,CIS,12.6,CIS:12.6,2026-06-21 15:10:29
241ba21f-c42d-4ee2-a8d2-d39d5f1d5524,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,CIS,13.1,CIS:13.1,2026-06-21 15:10:29
57d6425d-fbf1-43fe-84ca-43e65ba301fd,INCIDENT,83078308-1e03-48a5-8514-f89d69afb4bc,b5b453ca-3d42-993c-cc9f-d3349bdf0377,BEHAVIORAL_OUTLIER,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
053bce19-0c82-4dd4-86a0-261aa54b507f,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,MITRE,T1078,MITRE:T1078,2026-06-21 15:10:29
f474c805-84ae-452f-b211-1bc3bac88fd2,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,MITRE,T1548,MITRE:T1548,2026-06-21 15:10:29
e73ad3b6-57c1-428b-8555-626b0671e79c,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,MITRE,T1134,MITRE:T1134,2026-06-21 15:10:29
a8fcb5c8-bc65-4682-bbbd-a2c472aafd82,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,NIST,AC-6,NIST:AC-6,2026-06-21 15:10:29
3077ed7d-ffa2-4ad5-b179-7a2ba9f64eaf,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,NIST,AC-6(1),NIST:AC-6(1),2026-06-21 15:10:29
8455f6c0-d100-4fb3-9bcf-8d1fa5ebb815,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,NIST,AC-6(9),NIST:AC-6(9),2026-06-21 15:10:29
515d0387-d5c7-41af-9234-5fbec9a7e99e,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,NIST,AU-2,NIST:AU-2,2026-06-21 15:10:29
eedd9737-6041-4b83-89ae-72decc1217aa,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,NIST,AU-12,NIST:AU-12,2026-06-21 15:10:29
6014a5bf-2861-47b1-9846-68a03f0a450c,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,CIS,5.4,CIS:5.4,2026-06-21 15:10:29
167dd052-7e4f-4457-9567-fa4070e012cb,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,CIS,6.7,CIS:6.7,2026-06-21 15:10:29
168f3781-261c-4b00-8426-662792127f29,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,CIS,6.8,CIS:6.8,2026-06-21 15:10:29
93944942-5d59-4b2a-b20f-41aedcb2eb19,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,CIS,8.5,CIS:8.5,2026-06-21 15:10:29
584af826-5f2e-47d2-89b9-d28fb879c0f1,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,GDPR,Art.5(1)(f),GDPR:Art.5(1)(f),2026-06-21 15:10:29
6952715a-cac7-4829-b978-bbbca51e5be2,INCIDENT,f9dc46c1-ba75-4e53-8461-f2af8f604a00,ba2c98ce-0b19-f88e-9d77-a45ef206c269,PRIVILEGE_ABUSE,,GDPR,Art.32,GDPR:Art.32,2026-06-21 15:10:29
